N,Hmax,obs_count,placement,cover_enabled,poison_rate,accuracy,total_guesses,correct_guesses,total_messages,dummy_messages,dummy_fraction,graph_precision,graph_recall,graph_f1,estimated_nodes,estimated_edges,avg_confidence,total_replies,avg_reply_delay,conversation_threads,avg_path_length,path_diversity
75,1,10,random,False,0.0,0.07152317880794702,755,54,4603,0,0.0,0.9081632653061225,0.09299895506792058,0.1687203791469194,59,98,0.3966299634567845,2222,2.014851485148515,1068,2.947642841625027,0.8209863132739518
50,2,10,cluster,True,0.1,0.08662420382165605,785,68,3211,461,0.14356898162566178,0.8740157480314961,0.2668269230769231,0.4088397790055248,48,127,0.43332108181449136,1182,1.8027812895069533,487,2.9623170351915293,0.7415135471815634
300,1,10,cluster,True,0.1,0.012010030355021777,15154,182,40781,19050,0.4671293004095044,0.9090909090909091,0.0074817632021946506,0.014841382722156947,93,132,0.3694996376680675,12718,2.505716934487021,14807,2.5851254260562517,0.8626566293126701
75,1,10,cluster,True,0.05,0.054510058403634,1541,84,5676,1121,0.1974982381959126,0.8389261744966443,0.13061650992685475,0.2260397830018083,61,149,0.4113697983273556,2174,1.9500723589001447,1096,2.928646934460888,0.7841789992952783
300,1,10,high-degree,True,0.05,0.011056116217779778,15557,172,41516,19761,0.4759851623470469,0.8247422680412371,0.004987842134796434,0.009915716410510658,88,97,0.36800245913930296,12742,2.5118974042027196,14881,2.584015801136911,0.860246651893246
50,2,10,high-degree,True,0.05,0.07822685788787484,767,60,3150,419,0.133015873015873,0.8273381294964028,0.2764423076923077,0.41441441441441446,50,139,0.4266017587668794,1163,1.8775510204081634,488,2.9625396825396826,0.734920634920635
100,3,10,random,True,0.05,0.03901273885350318,2512,98,8260,2021,0.2446731234866828,0.8707482993197279,0.07446189645142524,0.13719185423365488,82,147,0.38558425243835476,3235,2.1944157187176834,1903,2.830508474576271,0.8111380145278451
150,1,10,random,True,0.05,0.026310463468933416,4941,130,15036,4842,0.32202713487629686,0.9202453987730062,0.03809040121889284,0.07315288953913679,117,163,0.38224251552866584,5590,2.285303514376997,4138,2.6793030061186487,0.8311386006916733
50,3,10,random,True,0.05,0.08955223880597014,804,72,3266,489,0.14972443355786896,0.7954545454545454,0.25240384615384615,0.3832116788321167,48,132,0.43197967683985944,1209,1.8383594692400482,488,2.964176362522964,0.7327005511328842
200,1,10,random,True,0.05,0.021169621593014026,7558,160,21881,7979,0.3646542662583977,0.9016393442622951,0.015554298642533937,0.03058103975535168,98,122,0.3776339170966897,7760,2.415043816942551,6977,2.6202641561171793,0.8478131712444587
50,1,5,high-degree,False,0.0,0.06794055201698514,471,32,2768,0,0.0,0.8983050847457628,0.12740384615384615,0.2231578947368421,41,59,0.41802180273567846,1200,1.95593635250918,487,2.9667630057803467,0.75
150,2,10,cluster,False,0.0,0.03168202764976959,1736,55,10133,0,0.0,1.0,0.012696800406297613,0.025075225677031097,47,50,0.3918027982758393,5529,2.2584525357607284,3632,2.6991019441428996,0.88868054870226
75,2,10,cluster,False,0.0,0.06033376123234917,779,47,4607,0,0.0,0.898876404494382,0.08359456635318704,0.15296367112810708,45,89,0.4092983240803101,2226,2.017556179775281,1067,2.9511612763186457,0.8213588018233123
400,1,10,high-degree,True,0.05,0.009622897561376815,24317,234,63600,34082,0.5358805031446541,0.9518072289156626,0.002770860369681877,0.005525634748548646,83,83,0.3558474597401509,17178,2.5367064664854,24861,2.5755503144654086,0.864874213836478
200,2,5,high-degree,False,0.0,0.02329450915141431,2404,56,13933,0,0.0,0.9090909090909091,0.002828054298642534,0.005638567803777841,24,22,0.37888957706945753,7791,2.416845621570031,5727,2.6483169453814686,0.9068398765520707
300,2,10,cluster,False,0.0,0.019425226184140502,3758,73,21705,0,0.0,0.967741935483871,0.0018704408005486626,0.00373366521468575,35,31,0.35057862211291835,12692,2.503186693611068,10372,2.6029025570145126,0.9254088919603778
150,1,5,cluster,False,0.0,0.03227633069082673,1766,57,10225,0,0.0,0.9629629629629629,0.006602336211274758,0.013114754098360656,26,27,0.38098517235517415,5621,2.2963549920760697,3684,2.702591687041565,0.8847921760391199
400,2,10,cluster,True,0.1,0.009270755732141379,24162,224,63079,33614,0.5328873317585885,0.8333333333333334,0.003332047279997194,0.006637554585152839,91,114,0.37719261236935053,17125,2.5530474040632054,24755,2.5795431126048287,0.8649312766530858
200,3,10,high-degree,False,0.0,0.032916666666666664,2400,79,13983,0,0.0,0.9795918367346939,0.006787330316742082,0.013481252633057154,55,49,0.3749988872969791,7841,2.3954883609311257,5822,2.640277479796896,0.9073875420153042
50,1,5,random,False,0.0,0.09382151029748284,437,41,2720,0,0.0,0.8833333333333333,0.12740384615384615,0.22268907563025206,41,60,0.41536281483469645,1152,1.803088803088803,480,2.9988970588235295,0.7702205882352942
400,2,10,high-degree,False,0.0,0.018066309311097876,5037,91,29301,0,0.0,1.0,0.0008067061835782681,0.001612111866545174,31,23,0.32983117161458825,16961,2.5896593673965937,15528,2.6014811781167877,0.9374082795809017
300,2,5,cluster,True,0.1,0.009660883280757098,15216,147,40813,19172,0.4697522848112121,0.7857142857142857,0.0027433131741380385,0.005467536502019261,51,56,0.38797201170426965,12628,2.5219882316506657,14714,2.5824859726067673,0.8581824418690123
400,3,5,cluster,True,0.05,0.009185648968159163,24277,223,63360,33857,0.5343592171717172,0.9076923076923077,0.002069376731787731,0.004129339305711087,63,65,0.38082630685647295,17163,2.5668366741786266,24895,2.5828282828282827,0.8674715909090909
100,3,10,cluster,True,0.05,0.041425020712510356,2414,100,8166,1948,0.23855008572128336,0.8771929824561403,0.08726003490401396,0.15873015873015872,82,171,0.38829212117083517,3214,2.122365038560411,1901,2.836394807739407,0.8144746509919177
75,3,10,high-degree,True,0.05,0.05595315549772284,1537,86,5607,1073,0.19136793294096666,0.8717948717948718,0.14211076280041798,0.24438454627133877,71,156,0.41129513558705544,2153,2.0423791821561337,1093,2.930800784733369,0.7907972177635099
75,3,5,cluster,True,0.1,0.05387647831800263,1522,82,5590,1040,0.18604651162790697,0.8133333333333334,0.06374085684430512,0.1182170542635659,47,75,0.4070551979473266,2169,1.9609826589595376,1088,2.9438282647584972,0.7955277280858676
75,2,5,cluster,True,0.05,0.05447209145931405,1487,81,5569,1090,0.19572634225175076,0.8533333333333334,0.06687565308254964,0.124031007751938,44,75,0.3963564282528896,2098,1.8879508825786646,1098,2.9229664212605493,0.7902675525228946
50,2,5,random,True,0.05,0.07788944723618091,796,62,3212,470,0.14632627646326277,0.7567567567567568,0.1346153846153846,0.2285714285714286,41,74,0.4253072896553354,1174,1.9069182389937107,490,2.9442714819427147,0.7182440846824408
150,2,5,random,False,0.0,0.03392754456584244,1739,59,10181,0,0.0,0.9090909090909091,0.005078720162519045,0.0101010101010101,25,22,0.39150981677913516,5577,2.224071702944942,3655,2.70287790983204,0.8827227187899027
100,1,5,random,False,0.0,0.045987376014427414,1109,51,6271,0,0.0,0.9473684210526315,0.020942408376963352,0.040978941377347755,35,38,0.4073138560882362,3267,2.2083548220732334,1813,2.835432945303779,0.8556848987402328
300,3,5,random,True,0.05,0.01079066117323916,15291,165,40905,19213,0.469698080919203,0.9444444444444444,0.0042396658145769685,0.008441437527155359,70,72,0.3739229425401236,12679,2.5030816640986133,14746,2.588583302774722,0.8646864686468647
300,1,5,high-degree,True,0.05,0.011938526482422003,15161,181,40986,19243,0.469501781095984,0.8983050847457628,0.0033044454143026374,0.006584668902969313,62,59,0.3540071621782546,12730,2.503968253968254,14624,2.5845166642268094,0.8600985702434978
50,2,10,random,False,0.0,0.10514541387024609,447,47,2741,0,0.0,0.8947368421052632,0.20432692307692307,0.3326810176125245,45,95,0.4340655299639289,1173,1.8395989974937343,486,2.976286026997446,0.7639547610361183
200,3,5,random,True,0.05,0.02045069688680474,7677,157,22127,8150,0.3683282867085461,0.8571428571428571,0.007635746606334841,0.015136650315346882,61,63,0.364758051389604,7835,2.46616903443294,6943,2.621593528268631,0.8462963799882497
150,3,5,high-degree,False,0.0,0.035547785547785545,1716,61,10173,0,0.0,0.96,0.006094464195022855,0.01211203633610901,29,25,0.39513840957379287,5569,2.2284069097888675,3659,2.7025459549788655,0.8842032832006291
150,2,5,cluster,True,0.1,0.02329416615130901,4851,113,14840,4669,0.314622641509434,0.9130434782608695,0.02133062468257999,0.04168734491315137,74,92,0.39892729624794926,5567,2.320566462825877,4153,2.687466307277628,0.8372641509433962
100,1,10,high-degree,False,0.0,0.05332086061739944,1069,57,6273,0,0.0,0.9545454545454546,0.03664921465968586,0.07058823529411765,55,66,0.3972327942488324,3269,2.144905273937532,1803,2.8377172007014186,0.8566873904033158
400,3,5,high-degree,False,0.0,0.016112989854784165,5027,81,29404,0,0.0,0.9285714285714286,0.000455964364631195,0.0009114811568799298,17,14,0.33117179343388553,17064,2.567117710453838,15530,2.5983879744252483,0.9377975785607401
100,2,10,random,True,0.05,0.040686078978859196,2507,102,8334,2031,0.24370050395968323,0.9,0.07853403141361257,0.14446227929373998,79,150,0.387721035353077,3299,2.147251638930913,1904,2.832493400527958,0.8111351091912647
200,3,5,random,False,0.0,0.026512013256006627,2414,64,14057,0,0.0,1.0,0.0016968325791855204,0.0033879164313946925,15,12,0.3692758230575965,7915,2.400139502441293,5710,2.63925446396813,0.9063811624101871
400,2,10,high-degree,True,0.1,0.009683746016180437,24474,237,63903,34514,0.5400998388182089,0.8918918918918919,0.0023148960050506824,0.0046178065418926014,75,74,0.35858287801116195,17049,2.5364483747609943,24870,2.5781731687088243,0.8652645415708182
300,2,5,high-degree,False,0.0,0.014917276918904258,3687,55,21560,0,0.0,1.0,0.000748176320219465,0.0014952339418104789,16,12,0.34949693314073677,12547,2.459958605317625,10560,2.605705009276438,0.9275974025974026
200,2,5,cluster,True,0.1,0.018537859007832898,7660,142,22073,8169,0.3700901553934671,0.9361702127659575,0.006221719457013574,0.012361286697569883,49,47,0.3686905999767466,7762,2.3946615824594852,6965,2.61396275993295,0.8457844425315997
75,3,10,cluster,False,0.0,0.07326478149100257,778,57,4552,0,0.0,0.9375,0.09404388714733543,0.17094017094017094,55,96,0.399751597444508,2171,2.064046579330422,1075,2.936731107205624,0.8253514938488576
50,2,5,cluster,True,0.05,0.08483290488431877,778,66,3187,427,0.13398180106683402,0.8615384615384616,0.1346153846153846,0.23284823284823283,40,65,0.4231267076679987,1192,1.77819083023544,490,2.973642924380295,0.7329777219956072
300,1,5,cluster,True,0.05,0.010535052994509003,15662,165,42211,20450,0.48447087252138066,0.9178082191780822,0.004177317787892014,0.008316782522343595,64,73,0.3793026213400322,12748,2.4771411155135628,14879,2.583497192674895,0.8554405249816398
300,3,5,high-degree,True,0.05,0.011496518197345946,15222,175,40732,19077,0.46835411961111656,0.8636363636363636,0.002369225014028306,0.00472548653858111,47,44,0.35916822581533986,12642,2.4867766023646545,14655,2.582981439654326,0.8596680742413827
50,1,10,random,True,0.1,0.08571428571428572,770,66,3196,440,0.1376720901126408,0.7936507936507936,0.2403846153846154,0.36900369003690037,49,126,0.43512258885853966,1188,1.8133498145859086,487,2.969336670838548,0.7377972465581978
150,3,5,random,True,0.05,0.024862441410230283,4907,122,14915,4789,0.32108615487764,0.8852459016393442,0.013712544438801422,0.02700675168792198,59,61,0.39040483556243266,5522,2.2672885172081054,4148,2.6901106268856854,0.8368085819644653
200,3,5,high-degree,True,0.1,0.019924957950575754,7729,154,22260,8256,0.3708894878706199,0.9074074074074074,0.006928733031674208,0.0137524557956778,52,54,0.38371946293390413,7862,2.396208530805687,6974,2.6211141060197662,0.8481132075471698
50,2,5,high-degree,True,0.05,0.07045735475896168,809,57,3214,461,0.1434349719975109,0.8441558441558441,0.15625,0.26369168356997974,48,77,0.42927909333252806,1185,1.8596273291925465,490,2.9763534536403236,0.7345986309894212
75,1,10,high-degree,True,0.05,0.05436893203883495,1545,84,5690,1149,0.20193321616871704,0.8674698795180723,0.15047021943573669,0.2564559216384684,72,166,0.412438739477903,2160,1.893525179856115,1106,2.9411247803163443,0.7963093145869947
200,1,10,high-degree,True,0.1,0.016567434636293038,7726,128,22351,8246,0.36893203883495146,0.9245283018867925,0.013857466063348416,0.027305656171635554,91,106,0.380066466509953,7963,2.3873664653971205,7030,2.616840409825064,0.8460024159992842
100,1,10,cluster,True,0.1,0.03648155654641265,2467,90,8208,1989,0.24232456140350878,0.9115646258503401,0.07795229784758581,0.14362272240085747,78,147,0.3973254847377593,3215,2.178181818181818,1910,2.820053606237817,0.8111598440545809
400,3,10,random,False,0.0,0.01482799525504152,5058,75,29541,0,0.0,0.8108108108108109,0.001052225456841219,0.0021017234131988226,45,37,0.3563584154647057,17201,2.5616844602609725,15757,2.598693341457635,0.9390677363664061
75,3,10,random,False,0.0,0.07019867549668875,755,53,4532,0,0.0,0.9523809523809523,0.08359456635318704,0.15369836695485112,61,84,0.4120651794033235,2151,2.0102714600146734,1060,2.9377758164165932,0.8254633715798765
300,2,10,random,False,0.0,0.01862850971922246,3704,69,21531,0,0.0,0.7714285714285715,0.0016833967204937963,0.00335946248600224,39,35,0.3541053434030494,12518,2.4848436756070464,10403,2.604384376015977,0.927499883888347
200,3,10,cluster,True,0.1,0.01817947395564724,7756,141,22345,8294,0.3711792347281271,0.84,0.014847285067873302,0.02917882451021259,73,125,0.37779823149178504,7909,2.4189284871371255,7040,2.616066234056836,0.8460058178563437
150,3,10,cluster,True,0.1,0.0206058108386565,4853,100,14856,4662,0.31381260096930536,0.88,0.027932960893854747,0.05414718188530642,83,125,0.3829194569227174,5590,2.3376623376623376,4142,2.6869278406031234,0.8364297253634895
300,1,10,high-degree,False,0.0,0.02064343163538874,3730,77,21599,0,0.0,0.967741935483871,0.0018704408005486626,0.00373366521468575,39,31,0.32283486098444725,12586,2.544462025316456,10467,2.598777721190796,0.9268021667669799
200,2,10,random,False,0.0,0.031959629941127,2378,76,13950,0,0.0,0.9148936170212766,0.006080316742081448,0.012080348363534204,51,47,0.3754865581833193,7808,2.390533980582524,5762,2.6350537634408604,0.9057347670250896
75,1,5,high-degree,True,0.05,0.05,1540,77,5677,1116,0.19658270213140744,0.8901098901098901,0.08463949843260188,0.15458015267175573,55,91,0.40905285311679035,2180,1.967741935483871,1086,2.9304209970054607,0.7824555222828959
200,3,5,high-degree,False,0.0,0.026556016597510373,2410,64,14017,0,0.0,0.95,0.0026866515837104072,0.00535815002820079,22,20,0.38089035807478905,7875,2.3874940786357177,5782,2.6382250124848396,0.9051152172362131
50,1,5,cluster,False,0.0,0.0915032679738562,459,42,2760,0,0.0,0.86,0.10336538461538461,0.18454935622317598,32,50,0.42246552275846616,1192,1.8126550868486353,488,2.984782608695652,0.7663043478260869
50,2,5,random,False,0.0,0.08114035087719298,456,37,2763,0,0.0,0.8245614035087719,0.11298076923076923,0.19873150105708245,42,57,0.4085176427784637,1195,1.8177339901477831,486,2.9862468331523706,0.7745204487875498
100,1,5,high-degree,True,0.1,0.02849002849002849,2457,70,8162,1997,0.24467042391570692,0.8831168831168831,0.03955788248981966,0.07572383073496658,60,77,0.39308991110702224,3161,2.181283422459893,1906,2.827125704484195,0.8109531977456506
150,2,5,cluster,True,0.05,0.023222652271338358,4909,114,15042,4790,0.3184416965829012,0.8674698795180723,0.018283392585068562,0.035811987067893555,67,83,0.37757342629865664,5648,2.32683846637335,4143,2.6849488099986702,0.8306741124850419
200,2,5,cluster,True,0.05,0.016446100475395093,7783,128,22431,8350,0.3722526860148901,0.9423076923076923,0.006928733031674208,0.013756316676024706,41,52,0.38864269596326373,7939,2.4109269203829093,7002,2.6242699835049708,0.8485132183139406
400,2,10,high-degree,True,0.05,0.008915731952832903,24339,217,63553,33912,0.533601875599893,0.8765432098765432,0.0024902669145242186,0.004966424174594292,79,81,0.3664027859080534,17301,2.58798833819242,24739,2.5801457051594734,0.8651361855459223
300,2,5,random,True,0.1,0.009581768742716561,15446,148,41644,19762,0.47454615310729037,0.9090909090909091,0.0056113224016459875,0.011153798488040649,81,99,0.3800811130557584,12869,2.476897439781851,14807,2.5855105177216404,0.8586110844299298
50,1,10,random,True,0.05,0.09056603773584905,795,72,3240,470,0.14506172839506173,0.8455882352941176,0.2764423076923077,0.41666666666666674,50,136,0.4252104745375775,1202,1.7920673076923077,482,2.971604938271605,0.7296296296296296
75,2,5,random,True,0.1,0.05366492146596859,1528,82,5633,1091,0.19368009941416653,0.8292682926829268,0.07105538140020899,0.13089509143407124,50,82,0.40830440977646604,2161,2.0343316289262234,1096,2.9259719510030178,0.7876797443635718
100,2,10,random,False,0.0,0.05887764489420423,1087,64,6268,0,0.0,0.927536231884058,0.03723094822571262,0.07158836689038031,58,69,0.398160449410984,3264,2.135342185903984,1801,2.8462029355456284,0.8508296107211232
75,3,5,high-degree,False,0.0,0.05740987983978638,749,43,4560,0,0.0,0.9285714285714286,0.054336468129571575,0.10266535044422506,44,56,0.3947496473073839,2179,2.077485380116959,1075,2.9335526315789475,0.8199561403508772
300,3,10,random,True,0.05,0.010428429093324476,15055,157,40651,18991,0.46717177929202236,0.9041095890410958,0.008229939522414116,0.016311399443929564,123,146,0.37204888353477855,12647,2.4961300309597525,14677,2.585274654990037,0.8605446360483137
100,2,10,cluster,True,0.05,0.040268456375838924,2533,102,8382,2101,0.25065616797900264,0.8819875776397516,0.08260616637579989,0.15106382978723404,74,161,0.3952133927877164,3277,2.2081012658227848,1918,2.838582677165354,0.8109043187783346
50,3,10,cluster,True,0.05,0.09159347553324969,797,73,3191,430,0.1347539956126606,0.8174603174603174,0.24759615384615385,0.38007380073800734,48,126,0.4204915757933495,1193,1.9542079207920793,483,2.9586336571607648,0.7295518646192416
50,3,10,random,True,0.1,0.06459627329192547,805,52,3257,504,0.15474362910653977,0.823076923076923,0.25721153846153844,0.3919413919413919,49,130,0.4322565309528619,1185,1.83729662077597,493,2.9570156585815166,0.7304267731040835
150,2,10,high-degree,True,0.1,0.017632040848891018,12534,221,30642,20444,0.6671888257946609,0.8443983402489627,0.10335195530726257,0.1841628959276018,148,482,0.4438725696924037,5594,2.3263757115749524,4375,2.6724104170746035,0.7019776776972783
100,2,10,high-degree,True,0.1,0.03482786228983187,2498,87,8261,1990,0.24089093330105313,0.8742138364779874,0.08086096567771961,0.14802981895633655,79,159,0.40395090955684687,3267,2.209480122324159,1909,2.8457813823992253,0.8189081225033289
400,3,10,high-degree,True,0.05,0.0098190375720198,24646,242,64418,34794,0.5401285355024993,0.8936170212765957,0.0029462312791554137,0.005873099108547457,91,94,0.3600355071272213,17284,2.5986857545177187,25039,2.5830513210593313,0.867847496041479
200,2,5,high-degree,True,0.1,0.015552699228791773,7780,121,22262,8267,0.37135028299344175,0.9577464788732394,0.009615384615384616,0.01903961920761585,69,71,0.37530539733846713,7853,2.411342426417803,7052,2.618363129997305,0.8456562752672716
75,3,5,random,True,0.1,0.053606882859033755,1511,81,5673,1102,0.19425348140313767,0.8021978021978022,0.07628004179728318,0.13931297709923665,58,91,0.4051428363765648,2190,1.913232104121475,1099,2.929666842940243,0.7798343028380046
150,2,10,high-degree,False,0.0,0.032758620689655175,1740,57,10167,0,0.0,0.9827586206896551,0.014474352463179279,0.028528528528528527,55,58,0.39666295435544474,5563,2.2457545658442806,3656,2.7039441329792466,0.8856103078587587
50,3,5,high-degree,True,0.05,0.0782608695652174,805,63,3224,484,0.1501240694789082,0.8648648648648649,0.15384615384615385,0.2612244897959184,46,74,0.4291428716063722,1172,1.8584070796460177,489,2.9714640198511164,0.7304590570719603
100,3,5,random,True,0.05,0.03904991948470209,2484,97,8302,2059,0.24801252710190316,0.8611111111111112,0.03606748109365911,0.0692350642099386,57,72,0.40124515725981175,3239,2.164263645726056,1901,2.8348590701035894,0.811973018549747
100,3,10,random,False,0.0,0.047664442326024785,1049,50,6219,0,0.0,0.9375,0.034904013961605584,0.06730229949523275,55,64,0.40447261092108366,3215,2.0970724191063175,1766,2.839684836790481,0.8522270461488985
400,2,5,high-degree,False,0.0,0.013508144616607072,5034,68,29423,0,0.0,1.0,0.00028059345515765846,0.0005610294891125214,13,8,0.32552206701572056,17083,2.5588305775221665,15592,2.5979675763858205,0.9398089929646875
400,1,10,random,True,0.05,0.010563959223939493,24328,257,63454,34036,0.5363885649446843,0.9243697478991597,0.0038581600084178036,0.007684247293049249,106,119,0.383361608438476,17078,2.5410319990553782,24785,2.580121032559019,0.8680303842153371
150,2,5,high-degree,False,0.0,0.03312392918332382,1751,58,10194,0,0.0,1.0,0.007110208227526663,0.014120020171457387,32,28,0.38794788886246806,5590,2.2803978184151426,3642,2.699725328624681,0.8871885422797724
200,3,10,high-degree,True,0.1,0.01818866031108881,7972,145,22748,8689,0.38196764550729734,0.948905109489051,0.01838235294117647,0.03606602857539187,103,137,0.37794801449834453,7917,2.473390657680688,7008,2.6237471426059433,0.8471513979250923
400,3,10,random,True,0.1,0.00874647484366698,24467,214,63802,34274,0.5371931914360052,0.8796992481203008,0.004103679281680755,0.008169250104733976,123,133,0.36485574915239954,17188,2.545207743153919,24994,2.581705902636281,0.8672925613617128
50,3,5,random,False,0.0,0.080338266384778,473,38,2744,0,0.0,0.8620689655172413,0.1201923076923077,0.2109704641350211,41,58,0.4155502547616445,1176,1.8762626262626263,485,2.9766763848396502,0.7638483965014577
400,3,5,random,False,0.0,0.0175054704595186,5027,88,29540,0,0.0,0.8888888888888888,0.00028059345515765846,0.0005610098176718093,13,9,0.331603245976716,17200,2.580961379473249,15585,2.6000338524035205,0.9375761679079214
400,1,5,high-degree,True,0.1,0.009835662472849473,24401,240,63621,34203,0.53760550761541,1.0,0.0013328189119988776,0.0026620897404462506,43,38,0.3629789839400726,17078,2.5242137988760014,24952,2.579321293283664,0.8685811288725421
